2015-06-07, 17:29:38, 556000000, 557000000, 1000000.00, 2, -4.69, -4.69
2015-06-07, 17:29:38, 557000000, 558000000, 1000000.00, 2, -5.91, -5.91
2015-06-07, 17:29:38, 558000000, 559000000, 1000000.00, 2, -6.94, -6.94
2015-06-07, 17:29:38, 559000000, 560000000, 1000000.00, 2, -7.68, -7.68
2015-06-07, 17:29:38, 560000000, 561000000, 1000000.00, 2, -7.26, -7.26
2015-06-07, 17:29:38, 561000000, 562000000, 1000000.00, 2, 2.14, 2.14
2015-06-07, 17:29:38, 562000000, 563000000, 1000000.00, 2, -4.54, -4.54
2015-06-07, 17:29:38, 563000000, 564000000, 1000000.00, 2, -3.29, -3.29
2015-06-07, 17:29:38, 564000000, 565000000, 1000000.00, 2, -2.10, -2.10
2015-06-07, 17:29:38, 565000000, 566000000, 1000000.00, 2, -3.02, -3.02
2015-06-07, 17:29:38, 566000000, 567000000, 1000000.00, 2, -4.07, -4.07
2015-06-07, 17:29:38, 567000000, 568000000, 1000000.00, 2, -5.34, -5.34
2015-06-07, 17:29:38, 568000000, 569000000, 1000000.00, 2, -6.74, -6.74
2015-06-07, 17:29:38, 569000000, 570000000, 1000000.00, 2, -7.96, -7.96
2015-06-07, 17:29:38, 570000000, 571000000, 1000000.00, 2, -8.22, -8.22
2015-06-07, 17:29:38, 571000000, 572000000, 1000000.00, 2, -6.94, -6.94
2015-06-07, 17:29:38, 572000000, 573000000, 1000000.00, 2, -5.28, -5.28
2015-06-07, 17:29:38, 573000000, 574000000, 1000000.00, 2, -3.56, -3.56
2015-06-07, 17:29:38, 574000000, 575000000, 1000000.00, 2, -2.86, -2.86
2015-06-07, 17:29:38, 575000000, 576000000, 1000000.00, 2, -2.33, -2.33
2015-06-07, 17:29:38, 576000000, 577000000, 1000000.00, 2, -3.23, -3.23
2015-06-07, 17:29:38, 577000000, 578000000, 1000000.00, 2, -5.75, -5.75
2015-06-07, 17:29:38, 578000000, 579000000, 1000000.00, 2, -6.31, -6.31
2015-06-07, 17:29:38, 579000000, 580000000, 1000000.00, 2, -5.93, -5.93
2015-06-07, 17:29:38, 580000000, 581000000, 1000000.00, 2, -5.36, -5.36
2015-06-07, 17:29:38, 581000000, 582000000, 1000000.00, 2, -5.53, -5.53
2015-06-07, 17:29:38, 582000000, 583000000, 1000000.00, 2, -4.54, -4.54
2015-06-07, 17:29:38, 583000000, 584000000, 1000000.00, 2, -3.36, -3.36
2015-06-07, 17:29:38, 584000000, 585000000, 1000000.00, 2, -2.18, -2.18
2015-06-07, 17:29:38, 585000000, 586000000, 1000000.00, 2, -2.63, -2.63
2015-06-07, 17:29:38, 586000000, 587000000, 1000000.00, 2, -3.94, -3.94
2015-06-07, 17:29:38, 587000000, 588000000, 1000000.00, 2, -5.32, -5.32
2015-06-07, 17:29:38, 588000000, 589000000, 1000000.00, 2, -6.52, -6.52
2015-06-07, 17:29:38, 589000000, 590000000, 1000000.00, 2, -6.84, -6.84
